class,left_elbow_angle,right_elbow_angle,left_hip_angle,right_hip_angle
good_form,158.3778675314077,169.26787130767298,168.27243267645807,168.19341735419047
good_form,158.38048797254797,169.18964490426495,168.57783125216068,168.52412962647543
good_form,158.65603980810437,168.90898418207115,169.01329001975014,169.30489719171007
good_form,158.9533737810793,168.65659910664445,169.95150783828132,170.49428811492112
good_form,159.4629578802916,168.91275202761346,170.57870908677933,171.20008177815157
good_form,159.42644400226337,168.85244590668617,170.51997095986746,170.8629454643558
good_form,156.7587068112159,167.22448638302603,170.83871968583432,170.80738600155328
good_form,155.18039685500378,165.81025654336474,170.67232085566286,170.90446070653675
good_form,153.11828582772563,163.72126688430106,170.4629324860817,170.9786027012142
good_form,152.18126767210174,162.6834774585514,170.62648696837948,171.24705983673442
good_form,151.85294112483203,161.059275766729,171.01196915654026,171.76159345276403
good_form,151.2419070029692,160.22923207540788,170.80946007448438,172.22407149500282
good_form,150.79437829826546,159.7733404092787,171.63509688167056,172.73458874681987
good_form,150.28055347668055,158.8642642569163,173.26317029215855,173.143789317634
good_form,149.21385335697394,157.0873145288695,174.0742878296062,173.46251263388987
good_form,149.26415601459965,156.0213739245207,174.29623935387218,174.2326545516466
good_form,148.57130885308314,153.52022617300747,174.0362282861672,173.98493572135254
good_form,148.93239678092888,152.92407485508218,174.22908987438248,174.49703322578273
good_form,148.0154257486376,151.46986652469775,174.55341838317122,175.23061447792813
good_form,147.6270170316769,149.9476155215462,174.9202229011051,175.093938223268
good_form,145.7271996655155,148.34934429715437,175.34340314104912,175.76626859114126
good_form,144.26760519433395,145.9069858388937,174.84828181810045,175.26149331202205
good_form,140.50914998092261,142.88326431317722,175.66874499815506,176.27040637556888
good_form,136.65388566552238,140.4779711108257,174.4836628823658,175.8597224464883
good_form,135.36002143604972,138.99682788167092,174.09866491298322,176.50285542882165
good_form,134.4267382912111,138.51146743598983,175.7989613416669,178.06861153841768
good_form,133.29349843329027,137.18301519852113,176.6841552572533,178.63727499214238
good_form,129.32948678389076,134.0424542745063,176.2804145748258,178.37929298620259
good_form,127.6044965987109,130.9233021407917,176.53077505862979,177.9667650655697
good_form,124.92901114579843,129.13280798351633,178.75237713136076,179.57162414462084
good_form,122.75244106285469,127.53278992692161,179.87622003599986,179.65848432377615
good_form,119.89383388461906,124.72062310406379,179.7243038419078,179.09851299642406
good_form,116.93562525908885,123.0884922207056,178.77916484507776,177.88006434131532
good_form,114.81966732600412,120.60676604112464,178.76520345005204,177.0770983010195
good_form,111.73767998640614,118.80162845106018,179.01675135367793,176.80798863201204
good_form,109.48029805256375,118.07589718513019,177.6097101353477,176.52279621112186
good_form,107.46003201471022,116.7465654237833,175.9409842450689,174.61268458671177
good_form,105.95341231601208,113.95327122925431,175.64716595381813,175.04955617061134
good_form,103.17080476061916,111.93497704539469,175.02247565761112,173.70168749766253
good_form,101.8206660071531,110.98951644610449,175.73247440312278,174.15095018250227
good_form,99.03313846301936,109.62603889757074,176.09136904557042,174.47104545434448
good_form,97.4290402546094,108.54380723231414,176.13781003071384,174.67201341998273
good_form,95.24208306086099,104.69857543020441,175.0283146477251,173.98930008053048
good_form,91.04774208909137,100.66230674382437,174.68833383409543,173.79816404982935
good_form,87.37184155829121,99.32755574092363,175.65445191450206,174.20794491717191
good_form,83.68023652563748,93.09067335206498,175.3560927620009,173.5932911784554
good_form,82.24018933593125,91.25255792606862,175.1875605920504,173.4862687661552
good_form,78.87633133451598,89.24053092797787,175.79440909281274,173.00001113942432
good_form,75.87124860386676,85.47091763473908,176.3672077890019,173.02531351850587
good_form,75.34466667973145,83.25665221037764,176.22690178069467,172.33321976122627
good_form,74.12853975310891,80.29621398971157,175.8530978358255,172.18746959834743
good_form,75.33104826657042,79.2434393546775,174.9181876494618,170.52064450363525
good_form,74.52597886584647,79.28649333208357,175.16633165744113,170.1824027517472
good_form,74.21287565287712,77.74484683491302,174.5746716380144,169.51561980430975
good_form,73.35743579364981,74.49081968189373,175.29619026042644,170.61671633394576
good_form,69.67172010086472,74.75685516680113,175.93849831010706,170.26480295186232
good_form,67.15525351159776,73.37182260234721,175.99037126363913,170.4224685380997
good_form,64.62723733249085,71.760954307103,176.12498441610262,170.31864536366444
good_form,62.78646722349112,67.60631915095288,176.12765911338954,170.58275601571887
good_form,62.96782299136937,67.18719618713308,176.2497018411482,170.33373556095742
good_form,64.46878836155582,68.26817210574006,175.28790297834823,169.18540964871852
good_form,63.192349663871106,66.43238188305256,175.38866162216638,168.98868968859637
good_form,61.958197848327956,64.19809186913456,175.0016490820742,169.03358753421813
good_form,62.48622391010634,63.99099391306034,174.82190924190235,168.24382891783998
good_form,62.72873806152804,62.966784055692706,175.14374515511315,168.64668154702017
good_form,62.52542301638564,62.861928827517765,174.5536944987266,168.45982940022935
good_form,61.26146486854615,62.8096089584236,174.69340403146253,168.38707791094632
good_form,60.39238887855251,62.569215508127456,175.34628226421728,168.62872098940602
good_form,61.12348234829461,63.71517527892259,175.14259876879316,169.22937204002238
good_form,60.783792130413524,63.287540290293975,175.13586639117963,169.39167860017238
good_form,58.54474030694271,63.43323508608865,174.45381035136663,169.1042183258537
good_form,57.93161917862684,63.52864754237398,174.1468614474019,168.97345348921792
good_form,55.86014535683999,63.665427478960716,174.1338210643389,168.90512082785546
good_form,55.87794813425765,64.08066503870722,174.5239924134561,169.18561095889478
good_form,57.088065871799216,64.68614391356864,174.81142335565858,169.42473245037164
good_form,57.55407532375135,65.73321141720871,174.8530745039389,169.45723771400563
good_form,57.9978604631646,66.94093164531422,174.97290140542765,169.14264311508185
good_form,59.25408375737422,66.75988190095484,174.4690644734776,168.76519809043705
good_form,59.77208352170426,69.6755563691674,174.50602785424007,168.52545054223393
good_form,61.68445728342647,72.23725854840805,174.44590086178653,168.6332017571799
good_form,63.93289849261302,74.77771520704252,176.32954125999467,170.37262032337566
good_form,67.49726376474862,78.15202230240223,176.28674117052665,171.11107629427502
good_form,68.1840920213022,80.10790677835305,176.82673933243927,171.69665144851805
good_form,70.58491420705134,82.61277126064488,176.60608014869854,172.33205582583594
good_form,75.22785459855032,87.69495561774642,175.62914043103694,170.93348691947602
good_form,78.56720686505824,92.3882816294247,175.7350260916557,172.5721515098883
good_form,80.54378721561649,95.07706932221195,175.9609421322328,173.82471602018822
good_form,81.95392265228466,99.87874709132963,175.936743632257,174.0178949201686
good_form,86.44875243223764,105.1512808153786,177.58146538285584,175.35479365606204
good_form,94.53665875367253,110.25697834620968,177.70021414594328,176.38005078820754
good_form,99.22639462536887,113.39108686190224,178.1080489531172,176.54837192868172
good_form,104.88297832909622,118.34865429941064,179.850702795649,178.96582374050345
good_form,110.25529969905466,122.46979770230865,176.62612498530478,177.77366850070328
good_form,114.63341844349868,125.03129209459946,177.05458878760524,177.15386319685945
good_form,120.8473310999403,129.02169177188813,176.08046170414312,175.41694951374288
good_form,124.36030694541829,132.2273987730313,173.59792583849193,172.90582943961385
good_form,132.07937174908602,135.55461396508204,174.26062071016327,172.9133067109885
good_form,136.43092507173796,138.43787228410264,173.24780708926727,172.19844632372178
good_form,140.5854622176647,142.82536938951395,172.02246060882322,170.48225203786637
good_form,142.3303653690285,146.0285905633971,171.82140095269637,169.7378679604041
good_form,144.9326364615881,148.55936457714614,171.13711971358683,168.35984591136506
good_form,148.1300395819434,150.74873917251193,170.57879182981483,168.30197918281092
good_form,148.25696342068494,151.96000692659499,170.79781353049057,167.7535582344751
good_form,152.36736717089934,154.23052479006424,170.13396983321155,166.99067428007797
good_form,154.99696047262753,155.56426628424248,170.26894185648197,167.3161667524086
good_form,156.5257286154227,156.95043944231128,167.698474634307,164.99889784305037
good_form,157.76218078540376,158.5010836801175,167.5277886913369,165.32324932440883
good_form,160.2334328585334,159.95786038397148,167.12314267229675,165.30553242926806
good_form,162.57517570952007,161.52833727362056,167.11074884268618,165.86403702450534
good_form,162.59623382922115,163.43196319625892,167.1040364685818,164.5292406374801
good_form,164.64011974689194,168.09495007594361,166.8222118191249,164.28816250231125
good_form,163.0960362366268,169.70619868386137,166.9008029596095,164.43209125736095
good_form,163.9942178564609,170.30089482428156,165.56594126939103,163.69914848296628
good_form,163.84125161701047,170.49090467758637,166.48516717114137,164.61392595810773
good_form,164.15477883399544,171.08383533321424,166.25178775276297,164.8217591522324
good_form,164.40101672523426,171.8674656433167,166.8931129516702,165.55361503750564
good_form,165.58765443390752,172.28359449272438,167.55107070043863,165.361412581855
good_form,165.4144457467787,172.9951694342833,167.23388467264078,165.20356611727607
good_form,165.616854554746,173.66955342522374,166.00766411727793,164.3970430053188
good_form,165.56886477657213,173.74276702238194,165.52512542140332,164.29668921285048
good_form,165.49678180057344,173.67592393488965,165.44143961036988,163.87446477056776
good_form,165.83634283449675,173.46094657662425,165.52641881414985,163.96391122668715
good_form,165.8027183676558,173.75596180468085,165.66749095888443,163.98696163701342
good_form,165.46855609170188,173.63742802453805,165.4359610697676,163.7366550718554
good_form,165.20626453628242,173.64546911941025,165.2302237962083,163.42830517364797
good_form,164.82405221778376,173.7621027530309,164.43451818389144,163.1954999974956
good_form,164.70217685890523,173.64543610752511,163.78489248727172,162.72537686481644
good_form,165.25675346604154,173.51716280640025,163.45964846840772,161.9678523906532
good_form,164.41290123149716,173.1254571635582,163.36118734885218,161.36241448768888
good_form,163.3770550594417,172.95350930863128,162.91911451302695,160.613704222236
good_form,162.82743810268983,172.74610886971976,162.66121055162918,160.2269645770101
good_form,162.3364269416574,172.76090499931678,163.4103677499018,160.61201117941636
good_form,162.074727856107,172.8266442966951,163.9789957041373,161.26085882140143
good_form,161.9750449370656,172.56306477302212,164.58601831561072,162.14841435699404
good_form,162.2115423371833,172.24670455515388,164.34385790906623,162.07826396632274
good_form,161.98611161599203,171.64435841936128,164.16982931937835,162.09076650274568
good_form,161.53722341723605,171.1525559113047,163.6872668488054,161.7963047898405
good_form,161.1460031530267,170.63110711757693,163.8139878471984,162.06739706774098
good_form,161.01582258253322,169.74601174335453,164.11890019122734,162.71328326664096
good_form,160.56732194722628,168.82510528473006,164.02777376710884,162.83592802029372
good_form,159.89330008941957,166.0129366282271,164.54630758785663,164.15961932714546
good_form,159.37820955294603,163.82027129169353,165.0433627086476,165.3682305116675
good_form,157.81843068335868,162.3674366182969,167.10025886183553,166.83710207956534
good_form,156.20442196103588,160.62774010311873,167.83470379414067,167.845719977907
good_form,155.0291434458742,158.7857724966717,168.41997376818026,168.1455341636598
good_form,153.29815054377983,157.22599474835656,167.16312449445093,167.7101339362098
good_form,151.7551840412546,155.8195294044624,167.65420504464126,168.03741820589514
good_form,149.80774027479032,154.5971884647694,168.26046223459514,168.68772915754462
good_form,148.715662856101,152.1942405801182,169.2453819503608,169.239120063331
good_form,147.39524103959764,150.5326531860152,170.72402216427685,170.11843482102526
good_form,145.203277013958,147.7171365850563,170.00698072955964,169.74786885586818
good_form,143.13726460094475,146.64525229579,170.69511834707566,170.3402502556747
good_form,140.10600795302162,144.6343445471386,170.79569249596986,170.64262269059864
good_form,138.04033047050754,142.10726250522796,170.33000150419915,170.53822875045736
good_form,133.2214022081501,137.34536086280664,170.53039635281172,170.37030852197876
good_form,132.24338281601254,137.23767582784248,171.12195051721903,170.65223818533968
good_form,128.4128921662013,135.64560394344596,171.33947801264094,171.74197139611042
good_form,127.38736464186618,133.36830302933885,173.63263862424316,173.99182203742987
good_form,125.7557525819096,132.08819243612854,175.2061087318413,175.5920654742158
good_form,122.35842403310026,129.791508151889,175.14716039108816,176.79789816857343
good_form,118.08752968370202,127.3061119744188,175.58869515081741,177.54461239526
good_form,115.10731182672758,126.83910417446174,177.47645694761388,179.7212568071151
good_form,111.29632242409726,123.52026594226533,177.43572603956537,179.558752169284
good_form,110.51295599716818,120.6465193848142,177.64251997708857,179.2452438236691
good_form,107.6512412803148,117.69161238223039,178.64522798443835,179.13762009437113
good_form,104.35766846274265,114.62639198290958,179.069506909201,179.17517653853378
good_form,99.89598032146397,112.27757428383984,179.5450699548441,177.51894505062188
good_form,94.99808579836862,107.90886236648888,178.62922891100567,177.67569290498815
good_form,90.79211935885758,102.964436456286,179.00657841486955,177.6602833072725
good_form,85.8496356604081,99.3499190206702,178.96922040470753,177.20649272766073
good_form,81.87529250192809,93.9253731902976,178.2739231602838,178.5824538588507
good_form,78.4468286386547,92.66686806772394,178.3242030468879,178.2869859527656
good_form,75.05412827515063,88.80489576523394,178.16142283694816,177.77226743979742
good_form,72.4855436919049,85.91626963292629,176.70254719578287,178.29685194928643
good_form,69.2280729857301,82.4347681484487,176.07463282697194,177.7928315227704
good_form,67.7916744733381,80.23181999862688,176.9583657546196,176.64961778773338
good_form,66.99261093250556,77.82661000468646,177.5112699189073,175.3732953998893
good_form,68.44235052002466,76.49468090350825,175.8684751386237,176.10839102483033
good_form,70.1946439424622,74.35643610118395,176.64329665883508,176.03199150174913
good_form,68.40523671828498,73.22374435027314,177.3378515026487,175.77532055829977
good_form,66.63549625359381,72.30370985596488,178.36420925799666,174.73449698235723
good_form,65.42224249563421,72.31321027088565,178.588742813132,173.49920140301222
good_form,65.38742209715622,71.96252605160002,179.3384530115835,173.05294463748385
good_form,64.93283381742634,71.70049561582317,179.64451782794978,172.12980954608113
good_form,65.35624180698508,70.10325054098145,179.96701161836606,172.46952367447875
good_form,65.47932631844871,69.02702279793061,178.98745254203197,171.9610625820336
good_form,65.97856507065401,67.920618052982,178.39370597455596,171.26849537424278
good_form,65.29131103610892,66.89068295070909,178.82263870371335,171.4799715196517
good_form,65.46645164478494,65.48613018709311,178.05815885208773,170.5903176529197
good_form,64.18059337020564,64.550470754836,177.97251129828481,170.36987764838963
good_form,60.708553835795016,64.00474218313173,177.4952171514869,169.9771341792202
good_form,58.146780986065664,63.29935695689222,177.09573235596295,169.8168708286608
good_form,59.260789750171384,63.827724456454455,176.45178609071144,169.7138269742369
good_form,60.36452542467896,64.06155850673929,176.95895420269528,169.3801937409444
good_form,60.41675573037958,63.796158719187424,176.86100087455907,169.02058027232002
good_form,61.89577392681875,63.41227869019368,176.40880354554554,168.50830550859644
good_form,62.72041302344949,63.583125644723374,176.5558076229993,168.69966119350295
good_form,61.56315270021367,63.784190788649255,176.50704085866556,168.88009830582493
good_form,59.312481355077104,63.88240640366917,176.56042876723572,168.92753226584958
good_form,60.42186930889576,64.00892433363228,176.48045569863942,169.2718482168235
good_form,61.11225246437402,64.54788809329736,176.4981538143225,169.3727375897015
good_form,62.11290105785224,65.39764918979044,176.18708216959521,169.4970931935704
good_form,62.8408193650099,66.53618274179637,175.42499090196387,169.1121270311528
good_form,64.2008203674811,69.60960535469052,175.72112332010212,169.38337197737425
good_form,64.29634335142714,72.99973071549762,175.89585053933064,169.1994506953134
good_form,64.63907695003748,76.97840550203833,174.80415895836384,168.5225934048899
good_form,66.17249132038737,78.24088883051289,175.37622335476888,169.62353846146266
good_form,69.38917749552672,80.60056379018879,174.68344424580573,169.81264401046403
good_form,72.03906369187463,85.0997169453972,174.82750486115546,169.88502015781341
good_form,75.11711566497463,89.8287604218736,173.98061791791358,169.09985829525493
good_form,78.76918545164551,94.889731073724,173.53377258490505,169.75672136506643
good_form,82.06131908026099,97.90589935215213,173.53829605654798,171.05869238571648
good_form,79.52221172722972,101.87434094956849,174.67618166089986,172.36789440855924
good_form,86.07431561250306,107.18361086039229,175.58842640295188,173.15525303541648
good_form,93.68620238794796,112.15352290936043,175.17984804114676,172.7331139988325
good_form,100.81769535726332,117.23891843122581,174.25926278640833,172.86707380743326
good_form,107.10470625136807,120.85781760917035,173.76979819962418,172.66263298096874
good_form,109.66760103272235,122.86341699124752,177.32572415832024,175.68298273611097
good_form,114.31323815653809,128.0408669101233,178.93561050523925,177.3670276476455
good_form,120.79808457164783,131.0248344551992,179.27139639892002,179.72695395660946
good_form,129.20915180816095,134.24158238600256,179.87078064959348,179.98116695875538
good_form,134.18435742232342,138.3746872215324,178.57085889847286,178.0467316225357
good_form,137.62592107869622,141.9570875219964,177.11184005919807,176.1827797108058
good_form,141.91980305959697,145.25077569462883,176.56458851923364,175.0191793862087
good_form,143.77113858093128,148.21424552730363,177.08955736512462,175.84460190861444
good_form,147.53070064598464,151.71940835713988,176.10937168198083,175.1988305659567
good_form,153.54590615624346,155.05169444249842,176.6151599069967,175.06424485946093
good_form,156.30087330057668,156.61357648080894,175.89932219773019,173.44777588913672
good_form,158.773723480836,157.87350236868113,174.66505860966086,171.42480454590492
good_form,161.6714500665366,160.21020860449497,175.10052515446444,173.32048184269127
good_form,163.23556894486572,163.06048105451382,175.74884862783742,173.78721014744553
good_form,163.77308459861638,165.00888803808706,174.26083472467872,172.01834289744738
good_form,163.3514501971076,165.11853575552192,174.6342517641847,171.56213871544279
good_form,163.43807545473518,167.15006835507867,173.82872809607377,171.0359949790516
good_form,163.7686096169205,168.72420732701858,173.7431439227109,170.56582354192244
good_form,163.2724439622671,168.4741946655567,174.81330169991077,171.17230510672928
good_form,163.1791530930346,169.34181791627856,172.41281982369824,169.08586358418012
good_form,163.35711563812728,170.8647491591633,172.6766879630181,169.47975256377836
good_form,163.19345572282754,171.25891806377427,172.92221644814813,169.58411694001643
good_form,163.8675858878505,170.92099578302137,172.7750006565749,169.0350435329847
good_form,163.74621369260535,170.8619159390173,171.60463123782043,167.9454245288862
good_form,163.47985462066484,170.69495365562088,171.25747393350946,167.30820258980648
good_form,161.84194491704113,171.3516908789186,169.71924000496855,166.2673317087032
good_form,163.35480104295343,172.05046056491884,169.67243226412802,166.14244356499344
good_form,164.17509564067223,172.22338589711404,169.82631355126458,166.57383595033517
good_form,165.6802549013031,172.74166773986283,168.86434943155155,167.01261229920237
good_form,166.49889995326959,172.5499514755196,168.45815025536015,166.72154875437798
good_form,166.59852417685454,173.43357230921305,167.68955527039628,165.83446087795417
good_form,166.82683957466378,173.39413530959536,167.71631960520594,165.84310640829875
good_form,166.4138463389698,173.81590438716665,167.76365337101927,165.99719781967315
good_form,166.2170606990556,173.72037756854547,167.72289238862152,165.97228098818545
good_form,164.99481860133224,173.60169945131477,167.77557650489584,165.83535161564785
good_form,163.02508127134652,173.43190931986715,168.15349182447758,165.44835608686878
good_form,161.01720475486948,173.20756596467024,168.49536583811658,165.51250408733472
good_form,160.10307138111082,173.0164068932093,169.24706758035285,165.9956405408618
good_form,160.26956015201952,172.9441296187522,169.2515666679661,165.66666023175011
good_form,160.22545696627247,172.66514327457622,169.2089778832782,166.23160580464372
good_form,159.92072167524532,172.3512910695283,168.97478081216042,166.60338167191432
good_form,160.32201831032208,172.0505844352173,169.1974753754873,167.6314583990189
good_form,160.0478244050678,171.7562271692597,169.92588663918272,168.04819111580252
good_form,159.44937192180083,170.26485378296672,169.87584235655882,167.82321094178104
good_form,159.22770042294948,169.52322228866421,169.7189396667774,167.64556294696794
good_form,158.910316618071,168.4992747594224,170.5519364373165,168.72516178698535
good_form,158.40574950116013,166.97000073937326,171.56267222094533,170.11475823147882
good_form,157.46551387660878,165.69747017423856,171.6761548775298,171.62371321743547
good_form,157.25692392867919,165.42646915119028,172.1588473629066,173.70012496926293
good_form,156.2005983129179,164.45868930525307,173.08541299821553,174.46843257278263
good_form,155.55151527889424,163.28028166426517,174.36787637546857,175.70995588387893
good_form,154.34810428357017,161.59596715143712,174.7518954820153,176.26672631202803
good_form,153.1952818512267,159.8143216515757,175.86544490585464,177.2032380597692
good_form,152.2498852285005,158.96966567125207,175.29992364723444,177.16296113544263
good_form,150.32176860239795,157.980469855523,176.10838276776366,177.58136425355931
good_form,148.94948328153166,156.13791533850144,174.97322212643547,176.77964161272516
good_form,148.25363178083836,154.55559116572277,176.63516374722832,177.90944754871842
good_form,146.16688523375262,150.8902473497175,176.391954575796,177.91708914510232
good_form,143.5750165871381,146.79813946945,175.84715732771798,177.22959724604885
good_form,141.24650526898964,146.18855687562242,177.03931881880604,178.6181039482583
good_form,138.52910544766422,144.17869539078666,176.52338598187094,177.3113749452838
good_form,136.3494495733852,143.22268377809746,177.89683679282365,179.10792014361115
good_form,133.47100137028417,141.08526553767598,177.54161972231964,178.99792181875068
good_form,130.89760137221418,138.90254990382516,178.82569402666383,179.6889668286564
good_form,128.88298733711557,137.79360318661594,179.22111062182813,178.6069077082719
good_form,126.52121773542936,135.72760949004518,178.58775267269834,177.88418543437626
good_form,123.10429070643006,133.84580342730334,179.48166121036107,177.95428864260032
good_form,118.98984184685564,128.88763306842233,179.74973329879865,177.56012947686708
good_form,114.40191821882192,126.98604710536112,179.7823694139468,177.15269469105533
good_form,112.93656526051888,125.80655684918845,178.71280965714803,176.15516596892473
good_form,110.04935365609104,123.81362103673213,177.6502774881841,175.2727503683823
good_form,107.85592566168017,121.30299637252054,176.08652140875103,173.50379452102024
good_form,106.4536058447579,119.12063212269432,175.68909584237488,172.6358609187869
good_form,103.1887912872467,114.79933261400502,177.1554773188444,174.45666806017533
good_form,98.51427879833574,112.22495959153257,177.25899068866022,174.25324473862923
good_form,91.6059235363667,108.0345580554035,177.65307846252665,174.96006075205227
good_form,87.39485966062327,104.15020538166132,177.0314003595172,174.4922684414897
good_form,84.49967972452093,101.42126736811856,176.35369992122915,173.58377212066392
good_form,82.76461533177563,98.9524847154208,174.9940298528003,172.57154838508907
good_form,77.36135297732596,94.94586395979458,176.50806271038127,172.7665158702643
good_form,77.9741808291792,91.23356753334775,176.76788181640586,172.56445030744862
good_form,75.8293995760375,86.43953913559568,176.05907834158398,171.97110555388872
good_form,72.67970104126307,83.69386410136019,176.32692845003922,171.68291163878902
good_form,72.14487859384643,81.42845424769041,176.88662032530056,171.35220952274005
good_form,71.0435892416011,79.60214605185239,176.7058788193477,170.44910024093062
good_form,70.82562656988607,77.02979711410276,178.03170944595755,170.62984414384223
good_form,69.48686399259073,75.40254468971797,179.23139056236158,170.9113671462441
good_form,68.98863559490046,74.82336958042488,179.0897426858124,170.7506768798793
good_form,68.20533206673674,73.25521713366892,178.23009055131314,170.35907433443336
good_form,66.24046996816054,71.05354520859568,179.28268150231918,170.88701330923027
good_form,65.07242451424632,68.60085538935837,179.14089531793306,170.37514462835415
good_form,67.7146535872724,69.5579071760974,179.2262518251826,170.51993583873892
good_form,65.89733326483204,68.41218109443327,178.92769129498737,170.59648762049184
good_form,64.51024434521379,65.93123419484135,178.41919515559076,171.33055328876776
good_form,63.62663058962576,64.25090758021172,177.77656239912943,171.3442236254353
good_form,62.424112452288,62.14891832808602,177.45723262429607,171.47821492120534
good_form,62.77522552116647,61.41535338639426,177.9106959838325,171.31122533046252
good_form,53.77948895122052,60.1462500340231,177.07387581645335,171.2208355646232
good_form,51.12409072987436,59.393401987459015,176.27105651832693,170.58626877712658
good_form,51.332533193356156,59.2094674810326,175.76318375628324,170.11992276827627
good_form,52.33658686485431,59.987246224098236,174.79993833749973,169.2127514474783
good_form,50.63705757558858,58.46108171102644,174.22116008684856,168.97425207248415
good_form,46.88789018091837,61.53382530832578,173.54561649530964,168.77960158101322
good_form,45.13672910430505,62.816385071831036,173.18510303308653,169.16430142932663
good_form,44.8812852699402,62.63727208684675,173.82783768289832,170.20974355386016
good_form,44.48507795196917,54.33678305241951,174.52480405096557,170.90073031585692
good_form,44.83581487840367,53.536600518643056,174.81635524620927,171.08714525238935
good_form,45.60067861199619,53.9494042444632,175.77403215664052,171.84921659662385
good_form,46.10169732383303,54.68762047456807,176.42732231134426,172.15431414631954
good_form,46.50714627905728,54.85437263102768,176.5641386443391,172.56277215126772
good_form,46.75182294142214,53.90464578657445,176.8273572755676,172.91658599618168
good_form,48.65336499470768,54.23061504058105,177.2636006736908,173.48502990775472
good_form,51.652642083003194,55.73725755868633,177.42970958105676,173.10913619336836
good_form,52.04576582425389,57.45569646730181,177.3399170374171,172.95594403340218
good_form,52.83471964202651,60.823799428129696,177.32326148783713,172.4362000079131
good_form,53.694672925956056,64.94119631493265,176.08644488298782,171.20253602784308
good_form,55.233541861312844,69.63832084997145,176.53561448113982,170.4761313294644
good_form,58.9041495052076,73.18846955232208,175.83896910018538,170.06372687713812
good_form,65.55848201577192,76.5580640998051,177.0583399127553,170.7397039855368
good_form,69.83711666548798,82.11082206301869,176.54527236353894,170.21183815851984
good_form,73.35392409785385,87.4500122909981,176.6531655094492,170.84142329056758
good_form,77.30968624200042,91.33861596633434,175.71118740762964,170.92335891249078
good_form,78.64957963841876,95.75303220751151,176.27649479146126,171.2173634253016
good_form,80.99026263732198,99.85372936632618,176.98920679248357,172.46032755250232
good_form,83.66893417914333,103.21164775849537,175.86784180733957,172.38578357052182
good_form,86.5304518802698,106.87678569367417,175.44434812716034,171.56052944633214
good_form,92.14239188261743,111.88562067046803,176.05252875717787,172.51957610483058
good_form,98.87367579411857,115.0627231891423,176.34835956485497,173.78025939148657
good_form,104.2153132896523,118.59815262584296,175.91639848674623,174.35439229586814
good_form,108.25533621819244,121.31734362217811,175.68327695054603,174.05603481724
good_form,111.88852544571606,124.11093780203909,177.14224771459027,175.76259226406808
good_form,116.55186678836458,126.73418274737834,178.79916019280063,177.57984947483163
good_form,127.65541544810976,129.44895323250688,177.6863484670257,176.39411016158502
good_form,132.01720246183106,133.1152911262042,177.80310902715402,177.11598598626892
good_form,135.9286226506194,137.71513291774184,178.91861782154143,178.6319313623054
good_form,137.45773287326315,140.334252033974,178.97415613664077,179.20897116828343
good_form,141.08516850397152,144.20199852137358,176.69351465127292,176.56873990787471
good_form,147.66895380054706,148.66551903465603,175.97274806573574,175.28242676192605
good_form,151.59504733717037,151.52551631285792,174.37598677570932,173.45021008598962
good_form,154.00952256424077,153.77605910736236,174.55518485666593,173.7288761061598
good_form,155.13932234829105,154.6976830370706,174.2205365897173,172.2672844672277
good_form,158.10368990352652,157.17613341699925,175.25254088562056,173.09554992385904
good_form,160.19355863780743,158.5823845074905,174.28038626807853,172.97168411249623
good_form,161.03308053390666,159.93701718228405,174.8859095680585,173.14098729434335
good_form,162.0982392869304,162.158232112507,174.1546063716962,172.52719600273224
good_form,163.53506511249316,163.97187287063386,173.97686253799174,172.4494785632479
good_form,164.03945349487577,165.64701678165594,173.6455120789937,172.56169735077887
good_form,164.5003039693702,167.10656673901693,173.54053280146618,171.40681558478568
good_form,164.99132773255235,168.9987046999639,172.72585209666173,169.67188253413718
good_form,165.28846534181798,170.47186385254176,172.87164377545218,169.9628770516354
good_form,166.1098169050267,171.85740545918782,172.98506143025713,170.29530628328024
good_form,166.6722948779875,172.46958440896694,173.08056238939378,170.58032055724246
good_form,166.60938368019274,172.4738893433398,173.11313723804693,170.58568632647433
good_form,167.06239302516641,173.1239015011601,172.6321436508435,170.1746734531756
good_form,166.6434477782888,173.28399957446766,172.75199066049998,170.67462959575022
good_form,166.28225182005036,173.02189561973967,172.17895467953085,170.50218008455275
good_form,166.24446291205413,173.1761095378406,172.13041592365087,170.59103041828018
good_form,165.81003372623985,173.3245106343924,172.12082341401197,170.62052298239013
good_form,165.1112584868751,173.1189814292958,172.02280239208045,170.7560168804267
good_form,165.06323165241272,173.01712495017173,171.84922789621146,170.72642592098973
good_form,165.1580079695959,172.95915590597681,171.20113113639545,170.60090631020788
good_form,164.8796338218086,172.85832862779054,170.89433490960644,170.28937050553873
good_form,164.28180684754193,172.64260072599632,170.79781229978605,170.191863229579
good_form,163.47113454362653,172.44548290856685,170.73796801893602,170.11214169177737
good_form,162.61940807777836,172.3076367628581,170.7357436128726,170.11844857763302
good_form,162.52938023027286,172.3789047862166,170.70437804084474,170.32505988285038
good_form,162.46607753859288,172.35738754951026,170.74347114238049,170.41831903143563
good_form,162.48777784495385,172.34543328092334,170.7587882080731,170.7250650620186
good_form,162.4832726070825,172.3633895550555,170.96365841749338,171.39173603856395
good_form,162.29648176690614,171.6908602652002,171.08912338752626,171.653754033067
good_form,161.09426292316346,170.19040756873244,171.06258057217357,171.4593324761926
